0.0000,3.0000,1.0000,21.0000,0.0000,0.0000,7.9250,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,70.5000,0.0000,0.0000,7.7500,2.0000,0.0000,0.0000,0.0000,1.0000
0.0000,2.0000,1.0000,29.0000,1.0000,0.0000,21.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,24.0000,0.0000,1.0000,247.5208,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,3.0000,0.0000,2.0000,4.0000,2.0000,31.2750,1.0000,1.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,21.0000,2.0000,0.0000,73.5000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,nan,0.0000,0.0000,8.0500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,32.5000,1.0000,0.0000,30.0708,0.0000,0.0000,1.0000,0.0000,0.0000
1.0000,2.0000,0.0000,32.5000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,54.0000,0.0000,1.0000,77.2875,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,1.0000,12.0000,1.0000,0.0000,11.2417,0.0000,1.0000,1.0000,0.0000,0.0000
0.0000,3.0000,1.0000,nan,0.0000,0.0000,7.7500,2.0000,0.0000,0.0000,0.0000,1.0000
1.0000,3.0000,1.0000,24.0000,0.0000,0.0000,7.1417,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,0.0000,nan,1.0000,1.0000,22.3583,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,3.0000,1.0000,45.0000,0.0000,0.0000,6.9750,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,33.0000,0.0000,0.0000,7.8958,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,3.0000,1.0000,20.0000,0.0000,0.0000,7.0500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,0.0000,47.0000,1.0000,0.0000,14.5000,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,2.0000,0.0000,29.0000,1.0000,0.0000,26.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,25.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,23.0000,0.0000,0.0000,15.0458,0.0000,0.0000,1.0000,0.0000,0.0000
1.0000,1.0000,0.0000,19.0000,0.0000,2.0000,26.2833,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,37.0000,1.0000,0.0000,53.1000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,16.0000,0.0000,0.0000,9.2167,1.0000,1.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,24.0000,0.0000,0.0000,79.2000,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,3.0000,0.0000,nan,0.0000,2.0000,15.2458,0.0000,0.0000,1.0000,0.0000,0.0000
1.0000,3.0000,0.0000,22.0000,0.0000,0.0000,7.7500,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,0.0000,24.0000,1.0000,0.0000,15.8500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,19.0000,0.0000,0.0000,6.7500,2.0000,0.0000,0.0000,0.0000,1.0000
0.0000,2.0000,1.0000,18.0000,0.0000,0.0000,11.5000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,19.0000,1.0000,1.0000,36.7500,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,1.0000,27.0000,0.0000,0.0000,7.7958,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,0.0000,9.0000,2.0000,2.0000,34.3750,1.0000,1.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,36.5000,0.0000,2.0000,26.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,42.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,51.0000,0.0000,0.0000,12.5250,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,1.0000,0.0000,22.0000,1.0000,0.0000,66.6000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,55.5000,0.0000,0.0000,8.0500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,40.5000,0.0000,2.0000,14.5000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,nan,0.0000,0.0000,7.3125,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,51.0000,0.0000,1.0000,61.3792,0.0000,0.0000,1.0000,0.0000,0.0000
1.0000,3.0000,0.0000,16.0000,0.0000,0.0000,7.7333,2.0000,1.0000,0.0000,0.0000,1.0000
0.0000,3.0000,1.0000,30.0000,0.0000,0.0000,8.0500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,nan,0.0000,0.0000,8.6625,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,nan,8.0000,2.0000,69.5500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,44.0000,0.0000,1.0000,16.1000,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,2.0000,0.0000,40.0000,0.0000,0.0000,15.7500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,26.0000,0.0000,0.0000,7.7750,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,17.0000,0.0000,0.0000,8.6625,1.0000,1.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,1.0000,4.0000,1.0000,39.6875,1.0000,1.0000,0.0000,1.0000,0.0000
1.0000,3.0000,1.0000,9.0000,0.0000,2.0000,20.5250,1.0000,1.0000,0.0000,1.0000,0.0000
1.0000,1.0000,0.0000,nan,0.0000,1.0000,55.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,0.0000,45.0000,1.0000,4.0000,27.9000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,nan,0.0000,0.0000,25.9250,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,28.0000,0.0000,0.0000,56.4958,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,61.0000,0.0000,0.0000,33.5000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,4.0000,4.0000,1.0000,29.1250,2.0000,1.0000,0.0000,0.0000,1.0000
1.0000,3.0000,0.0000,1.0000,1.0000,1.0000,11.1333,1.0000,1.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,21.0000,0.0000,0.0000,7.9250,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,56.0000,0.0000,0.0000,30.6958,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,3.0000,1.0000,18.0000,1.0000,1.0000,7.8542,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,nan,3.0000,1.0000,25.4667,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,1.0000,0.0000,50.0000,0.0000,0.0000,28.7125,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,2.0000,1.0000,30.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,36.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,0.0000,nan,8.0000,2.0000,69.5500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,nan,0.0000,0.0000,15.0500,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,3.0000,1.0000,9.0000,4.0000,2.0000,31.3875,1.0000,1.0000,0.0000,1.0000,0.0000
1.0000,2.0000,1.0000,1.0000,2.0000,1.0000,39.0000,1.0000,1.0000,0.0000,1.0000,0.0000
1.0000,3.0000,0.0000,4.0000,0.0000,2.0000,22.0250,1.0000,1.0000,0.0000,1.0000,0.0000
0.0000,1.0000,1.0000,nan,0.0000,0.0000,50.0000,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,0.0000,nan,1.0000,0.0000,15.5000,2.0000,0.0000,0.0000,0.0000,1.0000
1.0000,1.0000,1.0000,45.0000,0.0000,0.0000,26.5500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,40.0000,1.0000,1.0000,15.5000,2.0000,0.0000,0.0000,0.0000,1.0000
0.0000,3.0000,1.0000,36.0000,0.0000,0.0000,7.8958,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,2.0000,0.0000,32.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,19.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,0.0000,19.0000,1.0000,0.0000,7.8542,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,2.0000,1.0000,3.0000,1.0000,1.0000,26.0000,1.0000,1.0000,0.0000,1.0000,0.0000
1.0000,1.0000,0.0000,44.0000,0.0000,0.0000,27.7208,0.0000,0.0000,1.0000,0.0000,0.0000
1.0000,1.0000,0.0000,58.0000,0.0000,0.0000,146.5208,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,3.0000,1.0000,nan,0.0000,0.0000,7.7500,2.0000,0.0000,0.0000,0.0000,1.0000
0.0000,3.0000,1.0000,42.0000,0.0000,1.0000,8.4042,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,0.0000,nan,0.0000,0.0000,7.7500,2.0000,0.0000,0.0000,0.0000,1.0000
0.0000,2.0000,0.0000,24.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,28.0000,0.0000,0.0000,9.5000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,nan,8.0000,2.0000,69.5500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,34.0000,0.0000,0.0000,6.4958,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,45.5000,0.0000,0.0000,7.2250,0.0000,0.0000,1.0000,0.0000,0.0000
1.0000,3.0000,1.0000,18.0000,0.0000,0.0000,8.0500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,0.0000,2.0000,0.0000,1.0000,10.4625,1.0000,1.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,32.0000,1.0000,0.0000,15.8500,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,1.0000,26.0000,0.0000,0.0000,18.7875,0.0000,0.0000,1.0000,0.0000,0.0000
1.0000,3.0000,0.0000,16.0000,0.0000,0.0000,7.7500,2.0000,1.0000,0.0000,0.0000,1.0000
1.0000,1.0000,1.0000,40.0000,0.0000,0.0000,31.0000,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,3.0000,1.0000,24.0000,0.0000,0.0000,7.0500,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,2.0000,0.0000,35.0000,0.0000,0.0000,21.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,22.0000,0.0000,0.0000,7.2500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,30.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,nan,1.0000,0.0000,7.7500,2.0000,0.0000,0.0000,0.0000,1.0000
1.0000,1.0000,0.0000,31.0000,1.0000,0.0000,113.2750,0.0000,0.0000,1.0000,0.0000,0.0000
1.0000,3.0000,0.0000,27.0000,0.0000,0.0000,7.9250,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,42.0000,1.0000,0.0000,27.0000,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,1.0000,0.0000,32.0000,0.0000,0.0000,76.2917,0.0000,0.0000,1.0000,0.0000,0.0000
0.0000,2.0000,1.0000,30.0000,0.0000,0.0000,10.5000,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,1.0000,16.0000,0.0000,0.0000,8.0500,1.0000,1.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,27.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,51.0000,0.0000,0.0000,8.0500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,nan,0.0000,0.0000,7.8958,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,1.0000,1.0000,38.0000,1.0000,0.0000,90.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,22.0000,0.0000,0.0000,9.3500,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,2.0000,1.0000,19.0000,0.0000,0.0000,10.5000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,20.5000,0.0000,0.0000,7.2500,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,18.0000,0.0000,0.0000,13.0000,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,0.0000,nan,3.0000,1.0000,25.4667,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,1.0000,0.0000,35.0000,1.0000,0.0000,83.4750,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,3.0000,1.0000,29.0000,0.0000,0.0000,7.7750,1.0000,0.0000,0.0000,1.0000,0.0000
0.0000,2.0000,1.0000,59.0000,0.0000,0.0000,13.5000,1.0000,0.0000,0.0000,1.0000,0.0000
1.0000,3.0000,0.0000,5.0000,4.0000,2.0000,31.3875,1.0000,1.0000,0.0000,1.0000,0.0000
